winner,white_id,white_rating,black_id,black_rating,moves
black,aliulusoy,1696,cro_chess_fan,1967,Nf3 c5 c3 g6 d4 cxd4 cxd4 Bg7 Bf4 d6 Bg3 Nf6 h3 Nc6 e3 Kf8 a3 Qa5+ Nbd2 Be6 Rc1 Bh6 Be2 Kg7 O-O Rhf8 Nc4 Bxc4 Rxc4 Qd5 Qb3 Na5 Qb4 Nxc4 Bxc4 Qc6 Rc1 d5 Ne5 Qc8 Qxe7 dxc4 Rxc4 Qe6 Qxb7 Rfc8 b3 Ne4 Bh2 Nd6 Qa6 Nxc4 Qxe6 fxe6 bxc4 Kf8 c5 Bg7 c6 Bxe5 Bxe5 Rxc6 Kh2 Ra6 Kg3 Rxa3 Bd6+ Kf7 Bxa3 a5 Kf4 a4 Ke5 Rb8 g4 Rb3 Bc5 a3 Bxa3 Rxa3 h4 Ra2 f4 Re2 e4 Rh2 h5 gxh5 gxh5 Rxh5+ Kd6 Ra5 f5 exf5 exf5 h5 d5 Kf6 Kc6 h4 d6 Ra6+ Kc7 Kxf5 d7 Ra7+ Kc8 h3 d8=Q Ra8+ Kc7 Rxd8 Kxd8 h2 Ke7 h1=Q Kd6 Qe4 Kd7 Qd5+ Kc7 Ke6 Kb6 Kd7 Ka6 Kc7
black,renatojose4,1842,cro_chess_fan,1967,Nf3 c5 e3 g6 d4 cxd4 exd4 Bg7 b3 Nc6 Bb2 d6 g3 Nf6 Bg2 Bg4 O-O O-O h3 Bxf3 Bxf3 Nd7 Re1 Rc8 Na3 Qb6 c3 e5 d5 Ne7 c4 Nc5 Bc1 e4 Bg5 f6 Bxe4 Nxe4 Rxe4 fxg5 Rxe7 Bxa1 Qxa1 Qxf2+ Kh1 Qf1+ Qxf1 Rxf1+ Kg2 Rcf8 h4 g4 Re2 Rc1 Nb5 Rff1 Nxa7 Rg1+ Kf2 Rcf1+ Ke3 Rxg3+ Kd2 Ra1 Re3 Rxa2+ Kd3 Rxe3+ Kxe3 Rxa7 Kf4 h5
black,pigly,1816,cro_chess_fan,1960,d4 d5 Nf3 Nf6 Nc3 e6 Qd3 Nbd7 e4 dxe4 Nxe4 Nxe4 Qxe4 Nf6 Qd3 Be7 c3 O-O Be2 b6 O-O Bb7 Ne5 c5 Bf3 Bxf3 Nxf3 Qc7 Be3 Ng4 h3 Nxe3 fxe3 cxd4 exd4 Rad8 Qe4 Qc8 Rf2 e5 Nxe5 Rde8 Qc2 Bg5 Rf3 f6 Nd3 Re3 Rxe3 Bxe3+ Kh1 Qf5 Qb3+ Kh8 Nb4 Re8 Qd5 Qf2 Qb3 Bf4 c4 Re3 Qd1 Rxh3+ gxh3 Qh2#
black,butofcourshh,1730,cro_chess_fan,1955,e4 c5 g3 g6 f4 Bg7 Bg2 d6 d3 Nc6 c3 Nf6 Bf3 h5 h3 Bd7 Be3 Qb6 Qc2 O-O-O Nd2 e6 Nc4 Qc7 Ne2 d5 e5 dxc4 exf6 Bxf6 dxc4 e5 Bxc5 exf4 Nxf4 Ne5 Bxb7+ Qxb7 Nd5 Qc6 Bxa7 Nxc4 O-O-O Bg5+ Nf4 Bf5 Rxd8+ Rxd8 Qd1 Rxd1+
black,cro_chess_fan,1956,artsyd,1864,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 c4 g6 Nxc6 bxc6 Qd4 Nf6 e5 dxe5 Qxd8+ Kxd8 Nc3 Bg7 Be3 Bg4 f3 Bf5 O-O-O+ Kc7 g4 Be6 Bg2 a6 b3 Rad8 Na4 Nd7 Rd2 Rb8 Rhd1 e4 fxe4 Bxg4 Bf3 Be6 Nc5 Nxc5 Bxc5 Bh6 Bxe7 Bxd2+ Rxd2 f5 Bc5 Rbd8
black,didierb,1866,cro_chess_fan,1948,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 d6 Bc4 Nf6 O-O Ng4 Qd2 Nxe3 fxe3 O-O Nd5 Ne5 Bb3 e6 Nf4 Qb6 Rad1 Ng4 h3 e5 Nd5 Qd8 Nb5 Nf6 Nxf6+ Bxf6 Nxd6 Be6 Bxe6 fxe6 Nxb7 Qb6 Nd6 Rad8 Nc4 Rxd2 Nxb6 Rxd1 Rxd1 axb6 Rd7 Rf7 Rxf7 Kxf7 Kf2 Ke7 Ke2 Kd7 Kd3 Kc6 b4 Kb5 c3 Be7 Kc2 Kc4 a3 b5 g3 h6 h4 g5 h5 g4 Kd2 Bg5
black,alireza3737,1859,cro_chess_fan,1938,e4 c5 Bc4 Nc6 Nf3 g6 O-O Bg7 c3 d6 d4 cxd4 cxd4 Nf6 e5 dxe5 dxe5 Qxd1 Rxd1 Ng4 Bf4 O-O Nc3 Ngxe5 Bxe5 Nxe5 Nxe5 Bxe5 Nd5 Bd6 Nf6+ Kg7 Ne4 Be5 Rab1 Bf5 f3 Rfd8 g4 Bxe4 fxe4 Rd6 Rf1 e6 b3 Rad8 a4 Rd2 h4 Rh2 h5 Rdd2 h6+ Kxh6 Rxf7 Rdg2+ Kf1 Bd4 g5+ Kxg5 Rxh7 Rg1#
black,ebrish,1778,cro_chess_fan,1938,d4 d5 Nc3 Nf6 h3 Bf5 Bf4 e6 e3 c5 Bb5+ Nbd7 Be2 Be7 Nb5 Qa5+ c3 Rc8 Nf3 a6 Na3 cxd4 Nc2 dxc3 bxc3 Qxc3+ Nd2 Bxc2 Qc1 Ba3
black,cro_chess_fan,1938,smohajer,1924,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bb4+ c3 dxc3 bxc3 Bc5 Bxf7+ Kf8 Bc4 Qe7 O-O Qxe4 Nbd2 Qg6 Ne4
black,axela,1801,cro_chess_fan,1947,d4 d5 Nf3 Nf6 c4 c6 e3 Nbd7 Nc3 e6 cxd5 exd5 Bd3 Bd6 O-O O-O a3 Re8 b4 Ne4 Ne2 Ndf6 Ng3 Bd7 Qc2 Rc8 Bb2 a5 b5 cxb5 Nd2 Rxc2
black,cro_chess_fan,1970,jiegar,1957,e4 e6 d4 d5 Nc3 Bb4 Bd3 dxe4 Bxe4 Nf6 Bd3 c5 Nf3 cxd4 Nxd4 O-O O-O Nbd7 Ne4 Nxe4 Bxe4 Nf6 Bd3 e5 Nb3 e4 Be2 Bd6 Bg5 h6 Be3 Qc7 g3 Bh3 Re1 Rad8 Nd4 a6 c3 Rfe8 Qb3 Ng4 Bxg4 Bxg4 Nc2 b5 Nb4 Qc8 Nd5 Bb8 Nf4 Bxf4 Bxf4 Bf3 Re3 Qh3
black,geislabaugur,2052,cro_chess_fan,1956,e4 c5 Nf3 g6 d4 cxd4 Qxd4 Nf6 e5 Nc6 Qc3 e6 exf6 Bb4 Bd2 Bxc3 Bxc3 d5 Bb5 Bd7 Bxc6 Bxc6 Ne5 d4 Bb4 Bxg2 Rg1 Be4 Na3 Qc7 Nac4 O-O-O Be7 b5 Bxd8 Rxd8 Rg4 Bf5
black,suleimanovhajmurat,1841,cro_chess_fan,1937,e4 c5 d3 g6 g3 Bg7 Bg2 Nc6 Ne2 d6 c3 Nf6 Kf1 O-O Bg5 h6 Bf4 g5 Be3 Ng4 Bd2 Nge5 f4 Nxd3 fxg5 hxg5 Bxg5 Nxb2 Qc2 Nc4 h4 Bf6 Bc1 Qd7 Nd2 N6e5 Nxc4 Nxc4 Qd3 b5 h5 Bb7 h6 Ne5 h7+ Kh8 Qe3 Qg4 Bh3 Qg6 Bf5 Qg7 Nf4 Qg5 Qf2 Ng4 Qf3 Ne5 Qg2 Ng4 Bxg4 Qxg4 Rh6 Bg5 Ng6+ fxg6+ Bf4 Bxh6 Ke1 Bxf4 gxf4 Qxg2
black,cro_chess_fan,1928,sonnnoleg70,1723,e4 e5 Nf3 Nc6 d4 Nf6 Bc4 exd4 e5 Ne4 Nxd4 Nxe5 Bb3 Nd6 O-O Be7 Re1 Nc6 Nxc6 dxc6 Bg5 Be6 Bxe6 Bxg5 Bf5+ Be7 Bd3 O-O Nc3 Re8 Qf3 Bf6 Ne4 Nxe4 Bxe4 Qd6 Rad1 Qf8 Qf5 Rxe4 Rxe4 Bxb2 Rb1 g6 Qf3 Qa3 Qxa3 Bxa3 Rxb7 Bd6 Re3 a5 Reb3 Kg7 Rb8 Ra6 a4 c5 c4 Be5 R3b5 Bc3 Rxc5 Rd6 Rd5 Rc6 c5 Bb4 Rb5 Re6 Rd1 c6 g3 cxb5 axb5 Bxc5
black,2700172,1826,cro_chess_fan,1919,e4 c5 Bc4 Nc6 Nc3 g6 d3 Bg7 h3 Nf6 f4 d6 a3 O-O Ba2 e6 Nf3 Nd4 O-O a6 Ne2 Nxf3+ Rxf3 b5 Ng3 Qc7 Qe1 Bb7 Rf1 Rad8 f5 exf5 exf5 Bd5 Bg5 Rde8 Qf2 Bxa2 Rxa2 Nd5 f6 Bh8 Raa1 h6 Bxh6 Bxf6 Bxf8 Bd4 Bh6 Qe7 Kh1 Bxf2 Rxf2 Qh4
black,omid163,1882,cro_chess_fan,1909,e4 c5 Bc4 Nc6 Bxf7+ Kxf7 Qh5+ g6 Qxc5 Bg7 c3 b6 Qe3 d6 d4 Bd7 Na3 Nf6 Nc4 Rf8 e5 dxe5 dxe5 Ng4 Qf3+ Kg8 Qg3 Ncxe5 Nxe5 Bxe5 Qh4 Nxf2 Bh6 Nd3+ Kd2 Bf4+ Kxd3 Bg4+ Kc2 Bf5+ Kb3 Qd5+ Ka3 Qa5+ Kb3 Qb5+ Ka3 Bd6+ b4 Qa6+ Kb2 Rfc8 Qd4 Kf7 Qg7+ Ke8 a4 Qd3 Nf3 Qc2+ Ka3 Rxc3+ Qxc3 Qxc3+ Ka2 Qc4+ Kb2 Qxb4+ Kc1 Rc8+ Kd1 Bd3 Nd2 Rc2 Re1 Qg4+ Nf3 Qxg2 Nd4 Rc4 Be3 Bc2+ Kc1 Bb3+ Kb1 Rxd4 Bd2 Qxd2 Rxe7+ Bxe7 Ra3 Qc2+ Ka1 Bf6
black,alexblc,1525,raxis,1605,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Nf6 d4 Bd7 Bxc6 Bxc6 d5 Bd7 O-O h6 b3 Bg4 h3 Bh5 Qd3 a6 Nh4 Nh7 Qg3 Qe7 f4 O-O-O fxe5 Qxe5 Qxe5 dxe5 Bb2 f6 g4 Be8 a4 Ng5 Kg2 Be7 Nf5 Bf8 h4 Nh7 a5 g6 Ne3 h5 gxh5 gxh5 Nf5 Rg8+ Kf3 Bc5 Na4 Ba7 Bc1 Kb8 Be3 Bxe3 Kxe3 Bb5 Rg1 Rg4 Rxg4 hxg4 Rg1 Rg8 Nc3 Bd7 Nd1 Nf8 Nf2 Rh8 Rh1 Ng6 h5 Nf4 h6 Bxf5 exf5 g3 Ng4 g2 Rg1 Nxd5+ Kf3 Nf4 Nxf6 Rxh6 Nd7+ Ka7 Nxe5 Rh1 Rxg2 Nxg2 Kxg2 Rh5
black,alanreygadas,1408,raxis,1371,d4 d5 c4 c6 Nf3 e6 Nc3 Nf6 e3 Nbd7 Bd3 h6 O-O Be7 Re1 O-O e4 Bb4 e5 Nh7 Qc2 g6 Bxh6 Re8 Bxg6 Ndf8 Bh5 f5 a3 Be7 Bxe8 Qxe8 Qd2 dxc4 Ng5 Qg6 Nxh7 Nxh7 Re3 Qxh6 Rg3+ Ng5 h4 Qxh4
black,surgeon98,1500,beliskocacoglu,1500,e4 e5 Qh5 Qe7 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 Ngf6 Qh4 O-O-O O-O Nc5 d3 h6 Bg5 Qe6 Nd5 Be7 Nxe7+ Qxe7 Bd2 g5 Qh3+ Kb8 Ne1 g4 Qh4 h5 Bg5 Ncd7 c4 Rdg8 Be3 Qf8 f4 gxf3 Rxf3 Rg4 Qf2 Qg7 Bxa7+ Kc8 g3 h4 Rc1 hxg3 Rxg3 Rh3 Rxg4 Qxg4+ Ng2 b6 c5 dxc5 a3 Kb7 Bxb6 cxb6 b4 Rxd3 bxc5 Rd1+ Rxd1 Qxd1+ Qe1 Qxe1+ Nxe1 Nxc5 Nf3 Nfd7 Ng5 f6 Nf7 Nxe4 Nd6+ Nxd6
black,sammy111,1928,isaackg,1879,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 b6 Bc4 Bb7 O-O e6 Be3 Bc5 Nc3 Bxd4 Bxd4 Nf6 Bxf6 Qxf6 f4 Qe7
black,alvin_cruz,1892,k1nrich,1846,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 Bc4 Nf6 Nc3 Bg7 Be3 O-O f3 a6 Qd2 b5 Bd5 Nxd5 Nxd5 Nxd4 Bxd4 Bxd4 Qxd4 Bb7 O-O e6 Nf6+ Kg7 Nh5+ Kh6 Nf6 d5 e5 Rh8 a4 Kg7 axb5 axb5 Rxa8 Qxa8 h4 h5 b4 Rc8 c3 Rc4 Qe3 Qa3 Rc1 d4 Nxh5+ gxh5 Qg5+ Kf8 Qd8+ Kg7 Qf6+ Kg8 Qg5+ Kh7 Qxh5+ Kg7 Qg5+ Kf8 Qd8+ Kg7 Qg5+ Kh7 Qh5+ Kg8 Qg5+ Kf8 Qd8+ Kg7 Qf6+ Kf8 Qh8+ Ke7 Qf6+ Ke8 Qh8+ Kd7 Qh6 Rxc3 Rd1 Rd3 Rc1 Rc3 Rd1 Rd3 Rc1 Qxc1+ Qxc1 Rd1+
black,didelis,1922,alvin_cruz,1917,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 e5 d5 Nbd7 Qd2 Ne8 Bh6 f5 Bxg7 Nxg7 h4 f4 O-O-O Nh5 Nge2 Ndf6 Qe1 a6 g3 fxg3 Nxg3 Nxg3 Qxg3 Nh5 Qf2 b5 cxb5 axb5 Nxb5 Rxa2 Kb1 Ra8 Bh3 Bxh3 Rxh3 Qd7 Nxc7 Qxc7
black,mastermind14,2006,alvin_cruz,1889,d4 g6 c4 Bg7 Nc3 Nf6 e4 d5 cxd5 O-O Nf3 c6 Be2 cxd5 e5 Ne4 O-O f6 Bf4 Nxc3 bxc3 f5 Qd2 e6 Bh6 Nd7 a4 b6 Rfb1 a6 h4 Bb7 h5 gxh5 Bxg7 Kxg7 Ng5 Qe7 Bxh5 f4 Nf3 Bc6 Qd3 Rfb8 Kh2 b5 a5 Rg8 Rh1 Nf8 Kg1 Ng6 Bg4 Be8 Kf1 Bf7 Ke2 Rac8 Rac1 Rc4 Rh2 b4 Rch1 Rh8 cxb4 Qxb4 Ng5 Qb2+ Kf1 Rc1+ Bd1 Bg8 g4 Qb5 Qxb5 axb5 Kg2 Ra1 Be2 Rxh1 Rxh1 h6 Nf3 Bf7 Bxb5 Ra8 Ra1 Ne7 a6 Nc8 Bc6 Ra7 Bb7 Nb6 Nd2 Kg6 Nb3 Kg5 f3 Nc4 Na5 Nxa5 Rxa5 h5 gxh5 Bxh5 Rc5 Be8 Kh3 Kf5 Kh4 Ba4 Kh3 Bd1 Rc8 Be2 Ra8 Rxa8 Bxa8 Bxa6 Bc6 Bf1+ Kh2 Kg6 Bd7 Kf7 Kg1 Bh3 Kf2 Ke7 Bc8 Kd8 Ba6 Bf5 Bb5 Kc7 Ke2 Kb6 Bd7 Ka5 Kd2 Kb4 Bc8 Kc4 Ba6+ Kxd4 Bb5 Kxe5 Kc3 Kd6 Be8 Kc5 Bf7 d4+ Kd2 e5 Bg8 Bg6 Be6 Bh5 Ke2 Kb4 Bf5 Kc3 Be4 d3+ Kd1 d2 Ke2 Bf7
black,mesutozcn,1503,alvin_cruz,1873,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 Bxc6+ bxc6 d3 Be7 Bg5 O-O O-O Bg4 Qe2 h6 Bh4 Nh5 g3 Bxh4 gxh4 Nf4 Qe3 Bxf3 Qxf3 Qxh4 Nd1 f5 Ne3 fxe4 Qxe4 Rf6 Ng2 Qg5 Qxc6 Raf8 a4 d5 Qxd5+ Nxd5 f3 Rxf3 Rxf3 Rxf3 Kh1 Rf2 Rg1 Qh5 c4 Nf4 b4 Nxg2 Rxg2 Rf1+ Rg1 Qf3#
black,fatra1,1838,alvin_cruz,1839,e4 e5 Nf3 Nc6 d4 exd4 Bc4 d6 O-O Nf6 Bg5 Be7 Nxd4 Nxd4 Qxd4 O-O e5 Nd7 e6 Bxg5 exf7+ Kh8 Nc3 Bf6 Qe3 Bxc3 Qxc3 Ne5 Qb3 Nxc4 Qxc4 d5 Qf4 Be6 Rad1 Bxf7 Qb4 b6 Rfe1 c5 Qg4 Qf6 Re3 d4 Rf3 Qg6 h3 Qxg4 hxg4 Bg6
black,abohadi15,1505,archimedes3000,1907,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 Nc3 Nf6 Bb5+ Nc6 Bxc6+ bxc6 Bg5 e6 Bxf6 Qxf6 h3 Bh5 Qd3 Bd6 Qd2 Bxf3 gxf3 Qxf3 Rf1 Rb8 Nd1 a5 a3 Qe4+ Ne3 Rxb2 O-O-O Bxa3 Qxa5 Rxc2+ Kb1 Rc5+ Ka2 Rxa5
black,e6d4,1999,larden,1988,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c5 O-O cxd4 Nxd4 Bxg2 Kxg2 Bc5 Nc2 O-O Nc3 a6 a3 Nc6 b4 Be7 e4 d6 Bb2 Nd7 Ne3 Bf6 Rc1 Qe7 Qd2 Rfd8 Ne2 Bxb2 Qxb2 Rac8 Rfd1 Nf6 f3 h6 Rc2 Ne5 Nf4 g5 Nd3 Nfd7 Qd4 Nc6 Qb2 Nde5 b5 axb5 cxb5 Na5 Nb4 Rxc2+ Qxc2 Qf6 Rf1 Kg7 f4 gxf4 gxf4 Qg6+ Kh1 Ng4 Rg1 h5 h3 Rh8 Qd3 Nf2+ Kh2 Qxg1+ Kxg1 Nxd3 Nxd3 Rc8 Kf2 Rc3 Ke2 Rxa3 Nc2
black,jurgisj,1896,e6d4,1992,d4 Nf6 c4 e6 Nf3 d5 Bg5 Be7 cxd5 exd5 Nc3 O-O e3 c6 Qc2 Nbd7 Bd3 h6 Bh4 Nb6 O-O Be6 Ne5 Nh5 Bxe7 Qxe7 f4 Nd7 Nxd7 Bxd7 Qe2 Nf6 Rae1 Rfe8 Qd2 Qd6 Bb1 Re7 Qd3 g6 a3 Bf5 Qd1 Bxb1 Qxb1 Rae8 Rf3 a6 f5 g5 Qd3 c5 dxc5 Qxc5 b4 Qc4 Qd2 d4 Nd1 dxe3 Rfxe3 Rxe3 Rxe3 Rxe3 Qxe3 Qd5 Qf3 Qd4+ Kh1 Kg7 h3 g4 hxg4 Nxg4 g3 h5 Kg2 Qd2+ Kg1 Qd4+ Kg2 Kf6 Kh3 Qg1
black,e6d4,1996,enterrador,2011,d4 c6 c4 d5 Nf3 Nf6 Nc3 Nbd7 Bf4 Nh5 Be3 e6 cxd5 exd5 g3 g6 Bg2 f6 O-O Bd6 Bh6 f5 e3 Nhf6 h3 Ne4 Nxe4 fxe4 Nd2 Bf8 Bf4 Bg7 f3 exf3 Nxf3 O-O Bg5 Bf6 Bh6 Bg7 Bg5 Bf6 Bxf6 Nxf6 Kh2 Bf5 Ne5 Qe7 Qd2 Rae8 b4 a6 a4 Be4 Qb2 Bxg2 Kxg2 Ne4 h4 Rxf1 Rxf1 Rf8 Rxf8+ Qxf8 Nf3 Qd6 b5 Qxg3+
black,e6d4,2001,ahmad909,2005,d4 d5 c4 e6 Nc3 f5 Nf3 Nf6 g3 c6 Bg2 Bd6 b3 Ne4 Bd2 O-O O-O h6 Qc2 g5 e3 g4 Ne1 h5 Nxe4 dxe4 Bc3 h4 Bh1 hxg3 fxg3 Rf7 Ng2 Rh7 Nf4 Qg5 b4 Kf7 b5 Nd7 bxc6 bxc6 c5 Bc7 Rf2 Nf6 Qa4 Bd7 Rb1 Nd5 Nxd5 exd5 Bd2 a5 Rb7 Qd8 Be1 Ke6 Rfb2 Qg5 Qa3 Bc8 R7b6 Bxb6 cxb6 Bb7 Rc2 Qh6 h4 gxh3 Kh2 Qg5 Rf2 Qg4 Qc3 Rg7 Rf4 Qe2+ Rf2 Qb5 Rb2 Qf1 Rf2 Qd3 Qxd3 exd3 Rd2 Ba6 Kxh3 a4 Bf3 Rb7 Rb2 Bb5 a3 Rxb6 Bb4 Rb7 g4 Rh7+ Kg3 Rg8 Kf4 fxg4 Bxg4+ Rxg4+ Kxg4 Rg7+ Kf4 Rf7+ Kg4 Rf1 Kg3 Rc1 Rh2 Rc2 Rd2 Kf5 Kf3 Rxd2
black,ahmad909,2017,e6d4,1989,f4 d5 d4 Nf6 e3 Bg4 Nf3 e6 Bd3 c5 c3 Nc6 O-O Bd6 Qa4 O-O Ne5 Qc7 Nxg4 Nxg4 Qd1 f5 Qe2 a6 Nd2 b5 Nf3 c4 Bc2 Nf6 Ng5 Qe7 Nf3 b4 Ne5 Bxe5 fxe5 Ne4 Bxe4 fxe4 Bd2 a5 a3 Rxf1+ Qxf1 Rf8 Qe2 Qb7 axb4 axb4 Qg4 Re8 h4 bxc3 Bxc3 Nd8 Rf1 Nf7 Qh3 Nh6 g4 Qe7 Kh2 Rf8 g5 Rxf1 Qxf1 Nf5 Qe1 Qf7 Qf2 Qh5 Kh3 Qf3+ Qxf3 exf3 Bd2 Kf7 h5 g6 h6 Ke7 Kh2 Kd7 Kg1 Ng3 Be1 Ne4 Bh4 Kc6 Kf1 Kb5 Be1 Ka4 Bc3 Kb3 Ke1 Kc2 Kf1 Kd3 Ke1 Nxc3 bxc3 Kxe3 Kf1 f2 Kg2 Ke2 Kg3 f1=N+ Kg2 Ne3+ Kg3 Nf1+ Kg2 Nd2 Kg3 Ne4+ Kg2 Nxc3 Kg3 Ne4+ Kf4 c3 Kg4 c2 Kh4 c1=Q Kh3 Qe3+ Kg2 Qg3+ Kh1 Nf2#
draw,mardavij1,2011,e6d4,1989,Nf3 Nf6 c4 e6 b3 d5 e3 Be7 Bb2 O-O d4 b6 Bd3 c5 Nbd2 Bb7 O-O cxd4 Nxd4 dxc4 Nxc4 a6 Ne5 Nfd7 Ndf3 g6 Rc1 Bf6 Qe2 Nxe5 Nxe5 Qe7 Rc2 Bxe5 Bxe5 Nc6 Bc3 Nb4 Bxb4 Qxb4 Rc4 Qe7 Rfc1 Rfc8 Rxc8+ Rxc8 Rxc8+ Bxc8 Bxa6 Bxa6 Qxa6 Qc5 g3 Qc1+ Kg2 Qc6+ Kh3 Qf3 Qc8+ Kg7 Qc2 h5 a3 Qg4+ Kg2 h4 f3 Qg5 Qe4 hxg3 hxg3 Qf6 Qd4 e5 Qc3 Qd6 f4 f6 b4 Qd5+ Kf2 Qa2+ Kf3 Qd5+ Kf2 Qa2+ Ke1 Qb1+ Kd2 Qa2+ Kd3 Qd5+ Kc2 Qa2+ Qb2 Qc4+ Kb1 Qd3+ Ka1 Qd1+ Ka2 Qd5+ Qb3 Qd2+ Qb2 Qd5+ Ka1 Qd1+ Ka2 Qd5+
black,e6d4,2000,mardavij1,2000,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 Nbd7 e3 Bb4 Qc2 Qa5 Bh4 Ne4 Rc1 c5 cxd5 exd5 Bd3 f5 O-O O-O Nxd5 cxd4 Nxb4 Qxb4 Bc4+ Kh8 a3 Qb6 exd4 Ndf6 Rfd1 Be6 Ne5 Rac8 b4 Nd6 Qb3 Nxc4 Nxc4 Qb5 Bxf6 gxf6 d5 Bxd5 Rxd5 Qxd5 Na5
black,rondelle2,1945,e6d4,2006,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Be7 Re1 d6 d4 exd4 Nxd4 Bd7 Nxc6 bxc6 Bd3 O-O Nc3 Be6 Qf3 Nd7 Qd1 Bf6 Bd2 Rb8 b3 g6 Rb1 Nc5 Bf1 Qd7 Qf3 Bg7 Ne2 Bg4 Qe3 Rfe8 Ng3 h5 h3 h4 Nh1 Bh5 f3 Ne6 Nf2 d5 Qd3 Nc5 Qe3 dxe4 fxe4 Rbd8 Bc3 Bxc3 Qxc3 Qd4 Qxd4 Rxd4 c3 Rd2 a4 Kg7 Bc4 f6 a5 g5 b4 Ne6 Rbc1 Nf4 Kf1 Bf7 Bxf7 Kxf7 Re3 Red8 Rce1 Rxf2+ Kxf2 Nd3+ Rxd3 Rxd3 Rc1 Ke6 Ke2 Rg3 Kf2 Ke5 Rc2 Kxe4 Re2+ Kd5 Re3 Rxe3 Kxe3 Kc4 Kd2 c5 bxc5 Kxc5 Kd3 Kd5 c4+ Ke5 Ke3 c5 Kf3 Kd4 g3 hxg3 Kxg3 Kxc4 Kg4 Kd5 Kf5 c4 Kxf6 c3 Kxg5 c2 h4 c1=Q+ Kg6 Qb1+ Kg5 Qg1+ Kf6 Qf2+ Kg5 Ke5 h5 Qg3+ Kh6 Kf6
black,e6d4,2020,rondelle2,1932,d4 Nf6 c4 e6 Nc3 Bb4 e3 O-O Ne2 d5 a3 Be7 Ng3 c6 Bd3 dxc4 Bxc4 Nbd7 O-O a6 Qc2 b5 Bd3 Bb7 Rd1 Rc8 f3 Qb6 Kh1 c5 b3 c4 bxc4 bxc4 Be2 Qc6 e4 Nb6 e5 Ng4 Bf1 Nh6 Bxh6 gxh6 f4 Nd5 Nxd5 Qxd5 f5 exf5 Nxf5 Bg5 h4 Bd8 Qf2 Kh8 Nxh6 Qe6 Nf5 Be7 d5 Bxd5 Nxe7 Bxg2+ Bxg2 Qxe7 Rd4 Qxe5 Re1 Qg7 Kh2 c3 Bh3 Rc7 Rg1 Qh6 Rdg4 Qd6+ Kh1 c2 Rd4 Qc6+ Bg2 Qh6 Qf3 Qxh4+
black,mra_py,1826,e6d4,2015,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 d3 Bd6 Bg5 h6 Bh4 g5 Bg3 Bg4 h3 Bh5 Qd2 Bxf3 gxf3 Qe7 h4 Nh5 hxg5 hxg5 c3 O-O-O Qc2 Nxg3 Rxh8 Rxh8 fxg3 Rh1+ Kd2 Rh2+ Kc1 Rxc2+ Kxc2 Bc5 Nd2 Be3 Nc4 Bf2 g4 c5 Rh1 c6 Rh6 Kc7 a4 b6 Kb3 f6 Rh8 Bh4 Ra8 Kb7 Rh8 Ka6 Kc2 b5 axb5+ cxb5 Ne3 b4 Nf5 Qd7 b3 Kb7 Nxh4 gxh4 Rxh4 bxc3 Rh2 Qd4 Rh7+ Kb6 Rf7 Qf2+ Kxc3 Qd4+ Kc2 Qf2+ Kc3 Qd4+ Kc2 Qf2+ Kc3 Qxf3 g5 Kb5 Rxf6 Qe3 g6 Qc1#
black,e6d4,2032,mra_py,1810,d4 d5 Nf3 Nc6 Bf4 Nf6 e3 Ne4 Bb5 Bd7 Qe2 a6 Bxc6 Bxc6 c4 e6 Nc3 Bb4 Rc1 Bxc3+ bxc3 O-O c5 Bb5 Qc2 f5 a4 Bc4 Nd2 Nxd2 Qxd2 c6 f3 Qa5 Qc2 b5 Ra1 b4 cxb4 Qxb4+ Qd2 Qb3 Kf2 Qb7 Rab1 Qd7 Rb2 h6 h4 Ra7 Rhb1 Kh7 Rb7 Rxb7 Rxb7 Qxb7
